reportdate,hospital,dphcategory,covidstatus,patientcount,hospitalreportingpct,data_loaded_at,data_as_of
2022/07/06,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/03,All SF Hospitals,Med/Surg,COVID+,64,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/01/03,All SF Hospitals,Med/Surg,COVID+,88,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/06/23,All SF Hospitals,ICU,COVID+,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/02/15,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/08,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/04/08,All SF Hospitals,Med/Surg,COVID+,20,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/10/24,All SF Hospitals,Med/Surg,COVID+,30,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/09/02,All SF Hospitals,Med/Surg,COVID+,35,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/03/23,All SF Hospitals,Med/Surg,COVID+,27,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/05/02,All SF Hospitals,Med/Surg,COVID+,42,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/06/04,All SF Hospitals,Med/Surg,COVID+,40,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/25,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/09/15,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/10/01,All SF Hospitals,ICU,COVID+,16,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/12,All SF Hospitals,ICU,COVID+,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/05,All SF Hospitals,ICU,COVID+,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/02,All SF Hospitals,ICU,PUI,8,0.833333,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/05,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/27,All SF Hospitals,Med/Surg,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/24,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/22,All SF Hospitals,Med/Surg,COVID+,49,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/07/02,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/04,All SF Hospitals,Med/Surg,COVID+,15,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/01/26,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/05/14,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/10/30,All SF Hospitals,ICU,COVID+,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/22,All SF Hospitals,ICU,COVID+,22,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/16,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/16,All SF Hospitals,Med/Surg,PUI,22,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/08,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/10,All SF Hospitals,ICU,COVID+,10,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/09/10,All SF Hospitals,ICU,COVID+,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/03/30,All SF Hospitals,Med/Surg,COVID+,20,0.416666,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/10/12,All SF Hospitals,ICU,COVID+,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/20,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/10,All SF Hospitals,Med/Surg,COVID+,12,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/09/12,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/12/02,All SF Hospitals,ICU,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/11,All SF Hospitals,Med/Surg,COVID+,66,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/02/03,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/21,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/11/02,All SF Hospitals,ICU,COVID+,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/11/07,All SF Hospitals,ICU,COVID+,10,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/30,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/09/04,All SF Hospitals,Med/Surg,COVID+,30,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/16,All SF Hospitals,Med/Surg,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/11,All SF Hospitals,Med/Surg,PUI,13,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/07/28,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/04/03,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/03/03,All SF Hospitals,Med/Surg,PUI,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/09,All SF Hospitals,ICU,PUI,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/11/19,All SF Hospitals,Med/Surg,COVID+,13,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/05/29,All SF Hospitals,Med/Surg,COVID+,39,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/05/06,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/28,All SF Hospitals,ICU,COVID+,20,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/04/14,All SF Hospitals,ICU,COVID+,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/01/06,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/24,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/21,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/03/07,All SF Hospitals,ICU,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/01,All SF Hospitals,Med/Surg,COVID+,69,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/08/16,All SF Hospitals,Med/Surg,COVID+,43,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/09,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/02/04,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/28,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/06,All SF Hospitals,Med/Surg,COVID+,81,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/11/09,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/02/23,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/02,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/02/06,All SF Hospitals,Med/Surg,COVID+,162,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/02/16,All SF Hospitals,Med/Surg,PUI,13,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/08/04,All SF Hospitals,ICU,COVID+,16,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/12,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/27,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/07/17,All SF Hospitals,Med/Surg,COVID+,39,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/09/06,All SF Hospitals,Med/Surg,COVID+,41,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/11/02,All SF Hospitals,Med/Surg,COVID+,42,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/11/22,All SF Hospitals,ICU,COVID+,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/11/28,All SF Hospitals,ICU,COVID+,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/21,All SF Hospitals,Med/Surg,COVID+,53,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/06/11,All SF Hospitals,Med/Surg,COVID+,27,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/14,All SF Hospitals,Med/Surg,PUI,79,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/18,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/08/08,All SF Hospitals,Med/Surg,PUI,10,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/08/14,All SF Hospitals,Med/Surg,PUI,10,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/04,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/11/30,All SF Hospitals,Med/Surg,PUI,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/10/16,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/30,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/12/10,All SF Hospitals,Med/Surg,COVID+,25,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/12/18,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/12/16,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/04/25,All SF Hospitals,ICU,COVID+,10,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/23,All SF Hospitals,ICU,COVID+,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/25,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/01/16,All SF Hospitals,Med/Surg,COVID+,203,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/24,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/11/04,All SF Hospitals,Med/Surg,COVID+,41,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/25,All SF Hospitals,Med/Surg,COVID+,93,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/09/03,All SF Hospitals,ICU,COVID+,22,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/10/13,All SF Hospitals,Med/Surg,COVID+,51,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/12/02,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/01/22,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/06,All SF Hospitals,Med/Surg,PUI,14,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/26,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/06/03,All SF Hospitals,Med/Surg,PUI,22,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/28,All SF Hospitals,ICU,COVID+,19,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/19,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/14,All SF Hospitals,Med/Surg,COVID+,21,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/31,All SF Hospitals,Med/Surg,COVID+,106,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/21,All SF Hospitals,Med/Surg,PUI,16,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/30,All SF Hospitals,ICU,COVID+,21,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/09/10,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/02/03,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/13,All SF Hospitals,Med/Surg,COVID+,60,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/02,All SF Hospitals,Med/Surg,PUI,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/12/15,All SF Hospitals,ICU,COVID+,12,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/02,All SF Hospitals,Med/Surg,COVID+,104,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/08/28,All SF Hospitals,Med/Surg,COVID+,53,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/05/04,All SF Hospitals,Med/Surg,COVID+,29,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/08,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/26,All SF Hospitals,ICU,COVID+,29,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/09/17,All SF Hospitals,ICU,COVID+,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/09/23,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/26,All SF Hospitals,Med/Surg,COVID+,13,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/02/19,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/15,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/03/11,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/04,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/17,All SF Hospitals,Med/Surg,COVID+,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/02/14,All SF Hospitals,Med/Surg,COVID+,60,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/03/07,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/23,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/03/13,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/03/09,All SF Hospitals,Med/Surg,COVID+,26,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/04/19,All SF Hospitals,Med/Surg,COVID+,16,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/21,All SF Hospitals,ICU,COVID+,16,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/03/30,All SF Hospitals,Med/Surg,COVID+,17,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/18,All SF Hospitals,Med/Surg,COVID+,43,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/09/05,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/09/11,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/12,All SF Hospitals,ICU,PUI,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/27,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/02/27,All SF Hospitals,Med/Surg,COVID+,69,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/03/05,All SF Hospitals,Med/Surg,PUI,13,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/11,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/02/08,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/10/29,All SF Hospitals,Med/Surg,COVID+,32,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/03/27,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/11,All SF Hospitals,ICU,COVID+,13,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/07,All SF Hospitals,Med/Surg,COVID+,34,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/08,All SF Hospitals,ICU,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/26,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/11/04,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/03/31,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/02/17,All SF Hospitals,Med/Surg,PUI,14,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/06/02,All SF Hospitals,ICU,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/07/29,All SF Hospitals,ICU,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/22,All SF Hospitals,Med/Surg,COVID+,46,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/10/03,All SF Hospitals,Med/Surg,COVID+,40,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/10/13,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/05,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/23,All SF Hospitals,ICU,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/11,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/05,All SF Hospitals,Med/Surg,COVID+,16,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/15,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/17,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/01/02,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/14,All SF Hospitals,Med/Surg,COVID+,74,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/06/08,All SF Hospitals,Med/Surg,PUI,12,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/20,All SF Hospitals,Med/Surg,PUI,12,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/14,All SF Hospitals,ICU,PUI,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/05/26,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/07/26,All SF Hospitals,Med/Surg,COVID+,34,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/11,All SF Hospitals,Med/Surg,PUI,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/04/16,All SF Hospitals,ICU,COVID+,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/14,All SF Hospitals,ICU,COVID+,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/15,All SF Hospitals,Med/Surg,PUI,16,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/08/13,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/02,All SF Hospitals,Med/Surg,COVID+,60,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/24,All SF Hospitals,Med/Surg,COVID+,40,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/05/16,All SF Hospitals,Med/Surg,COVID+,68,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/31,All SF Hospitals,Med/Surg,COVID+,45,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/01,All SF Hospitals,ICU,COVID+,35,0.916666,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/10/09,All SF Hospitals,ICU,COVID+,17,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/10/05,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/06/30,All SF Hospitals,Med/Surg,COVID+,27,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/28,All SF Hospitals,Med/Surg,PUI,10,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/16,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/22,All SF Hospitals,Med/Surg,COVID+,70,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/10/11,All SF Hospitals,Med/Surg,COVID+,33,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/30,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/11,All SF Hospitals,ICU,COVID+,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/12/27,All SF Hospitals,ICU,COVID+,10,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/12/23,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/06,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/31,All SF Hospitals,Med/Surg,COVID+,82,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/01,All SF Hospitals,Med/Surg,COVID+,33,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/12,All SF Hospitals,ICU,COVID+,12,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/09/26,All SF Hospitals,Med/Surg,COVID+,36,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/04/01,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/10/06,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/10/17,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/26,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/26,All SF Hospitals,ICU,COVID+,20,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/03/12,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/16,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/06,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/06/19,All SF Hospitals,Med/Surg,COVID+,31,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/11/02,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/05/30,All SF Hospitals,ICU,COVID+,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/11,All SF Hospitals,Med/Surg,COVID+,71,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/20,All SF Hospitals,Med/Surg,COVID+,48,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/02/06,All SF Hospitals,Med/Surg,PUI,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/22,All SF Hospitals,ICU,COVID+,18,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/31,All SF Hospitals,ICU,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/07,All SF Hospitals,ICU,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/02,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/17,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/16,All SF Hospitals,Med/Surg,PUI,26,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/26,All SF Hospitals,Med/Surg,PUI,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/29,All SF Hospitals,Med/Surg,PUI,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/06/05,All SF Hospitals,ICU,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
